Español,Palabra,ID Audio,Inicio (sg),Fin (sg),Lengua,Transcriptorx,Herramienta,Tanda,Repositorio,Código,Cita Audio,Cita Bibliográfica,Consultante,Original_audiopath,Recorte_path
carne,awṵn ampa awuʔna a̰̰βuʔna,2017_04_07_FR_AG_030,,,nivacle,AG,Word,2023-08,DILA inv,Gu2017,Gutiérrez_2017,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166488",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2017/20170404FR/20170404FR_AG_030.wav,../pict-glotales/assets/audio/20170407FR030_tu_carne_no_tienes_carne.wav
carne,jiwṵn jiwunaj juxiʔ na jiwuʔnaj. ampa ka jiwuʔna,2017_04_08_TS_AG_013,,,nivacle,AG,Word,2023-08,DILA inv,Gu2017,Gutiérrez_2017,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166488",Teresita Sánchez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2017/20170407TS/20170407_TS_AG_013.wav,../pict-glotales/assets/audio/20170408TS013_mi_carne_mis_carnes_se_está_dorando_la_carne.wav
carne,jiwṵn jiwunaj ampa ka jiwunaja. ampa ka jiwunajʔakʼoja naxtux. ampa ka jiwunaja. ampa ka jiwunaja kʼoja na nuksiʧ ampa ka jiwuʔnaja kʼoja na nuksiʧ,2017_07_03_TS_AG_010,,,nivacle,AG,Word,2023-08,DILA inv,Gu2017,Gutiérrez_2017,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166488",Teresita Sánchez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2017/20170407TS/20170407_TS_AG_010.wav,../pict-glotales/assets/audio/20170703TS010_mi_carne_/_mis_carnes._1_ahí_no_estoy_consiguiendo_carne_para_el_zapallito._2_cuando_no_te_han_invitado_esas_carnes._3_tiene_la_mandioca_pero_desea_tener_la_carne.wav
carne,kaswunaj. ampa ka kaswunaja. ampa ka kaswunajʔa kʼoja na kaʦʼijtxok tinam xo̰j. ampa ka kaswunaja (ahí ja se termina),2017_07_03_TS_AG_011,,,nivacle,AG,Word,2023-08,DILA inv,Gu2017,Gutiérrez_2017,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166488",Teresita Sánchez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2017/20170407TS/20170407_TS_AG_011.wav,../pict-glotales/assets/audio/20170703TS011_no_tenemos_carne_para_invitar_al_tío_que_va_llegando.wav
carne,"jisxa̰n ampa jasxaʔna ~ampa ka jixaʔna. kaʦʼisxan ampa ka kaʦʼisxana~ kaʦʼisxanʔa. jiʔkasxan ampa jiʔkasxanʔa jikʼasxanisʔa, kaskʼasxanis ampa ka kaskʼasxanisʔa. akʼasxan akʼasxaneɬ . ampa ka akʼasxaneɬʔa? ampa ka̰x",2017_07_03_TS_AG_017,,,nivacle,AG,Word,2023-08,DILA inv,Gu2017,Gutiérrez_2017,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166488",Teresita Sánchez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2017/20170407TS/20170407_TS_AG_006.wav,"../pict-glotales/assets/audio/20170703TS017_mi_carne_no_hay_carne._nuestra_carne_no_hay_carne._mi_carne_comprada,_negativo,_nuestras_carnes._no_tienen_carne?.wav"
carne,ampa jikʼutxanʔa ~ ampa jikʼutxana. jiʔwunaj ampa jiʔwuʔna ampawa ampaka jiʔwuna ampawa jiʔwuʔnaja. kasʔwunaj ak͡lox nawa kasʔwunaj ux na kasʔwṵn ampawa kaswunaja. ampa jiʔwuʔna kʼoja ti nɑm . ampa ka kasʔwunaja kʼoja ti nɑm xo̰j ateʃa,2017_07_07_FR_AG_001,,,nivacle,AG,Word,2023-08,DILA inv,Gu2017,Gutiérrez_2017,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166488",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2017/20170404FR/20170404FR_AG_001.wav,../pict-glotales/assets/audio/20170707FR001_no_hay_espina._mis_carnes_no_tengo_carne_no_tengo_carnes._nuestras_carnes_tenemos_muchas_carnes._no_tenemos_carne_por_los_que_llegaron_de_balde.wav
carne,jijuʔk͡lu xatux kun na jijuʔk͡lu. jijuʔk͡lu jijuʔk͡lus ak͡lox nawa jijuʔk͡lus. xawo̰j xaju pawa jijuʔk͡lus saxeʧ . xatux kun ɬa jiʔwṵn/jijuʔk͡lu xɑkxajex . xajeʔniwa jijusinxa,2017_07_07_FR_AG_003,,,nivacle,AG,Word,2023-08,DILA inv,Gu2017,Gutiérrez_2017,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166488",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2017/20170404FR/20170404FR_AG_003.wav,"../pict-glotales/assets/audio/20170707FR003_mi_asado_de_pescado_yo_voy_a_comer_mi_asado_de_pescado._carne_de_pescado_muchas_carnes_de_pescado._voy_a_pescar._voy_a_comer_carne_asada_de_pato,_._patillo,_gallineta.wav"
carne,jisxa̰n watʼasxanis jikʼasxan jikʼasxanis kaskʼasxanis kaskʼasxan. tʼasxanis isis nawa tʼasxanis. akʼasxan akʼasxanis akʼasxaniseɬ . tʼasxaniʔwat ux na tʼasxaniʔwat tʼasxanijwtes ak͡lox xawa tʼasxanijwtes. ampa tʼasxaniwatʼa ampawa tʼasxanijwtesa,2017_07_07_FR_AG_033,,,nivacle,AG,Word,2023-08,DILA inv,Gu2017,Gutiérrez_2017,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166488",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2017/20170404FR/20170404FR_AG_033.wav,../pict-glotales/assets/audio/20170707FR033_mi_carne_las_carnes_mi_carne_mis_carnes_nuestras_carnes_n._carne._sus_carnes_son_buenas_las_carnes_(de_animal)._tu_carne_tus_carnes_._carnicería_es_grande_la_carnicería_carnicerías.wav
carne,jiʔwunaj ampawa jiwuʔnaja,2017_07_07_FR_AG_066,,,nivacle,AG,Word,2023-08,DILA inv,Gu2017,Gutiérrez_2017,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166488",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2017/20170404FR/20170404FR_AG_066.wav,../pict-glotales/assets/audio/20170707FR066_mis_carnes.wav
carne,jisxa̰n jiʔwṵn jiwutun jiwutun na xpɑjiʧ jiwutun ka xpɑjiʧ,2017_07_08_TS_AG_053,,,nivacle,AG,Word,2023-08,DILA inv,Gu2017,Gutiérrez_2017,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166488",Teresita Sánchez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2017/20170708TS/20170708_TS_AG_053.wav,../pict-glotales/assets/audio/20170708TS053_mi_carne_mi_carne_de_pescado_se_quema_se_quema_la_casa_ya_se_quemó_la_casa.wav
mi sangre,jiʔwojej isʃi kawa jiwojej aʔwojej ɬaʔwojej kasʔwojej aʔwojejeɬ ɬawojej ʦʼiwḛ . Analia isʃi pawa aʔwojej . nisaʃi. ɬa Analía nisaʃi kawa aʔwojej,2017_04_05_FR_AG_121,,,nivacle,AG,Word,2023-08,DILA inv,Gu2017,Gutiérrez_2017,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166489",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2017/20170404FR/20170404FR_AG_121.wav,../pict-glotales/assets/audio/20170405FR121_mi_sangre_está_muy_bien_mi_sangre.wav
mi sangre,jiʔwojej jukʃi ka jiʔwojej,2017_04_08_TS_AG_014,,,nivacle,AG,Word,2023-08,DILA inv,Gu2017,Gutiérrez_2017,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166489",Teresita Sánchez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2017/20170407TS/20170407_TS_AG_014.wav,../pict-glotales/assets/audio/20170408TS014_mi_sangre_es_roja_mi_sangre.wav
mi sangre,wo̰j xajʔwojḛj ɬatwojḛj taʔwojej ʃtaʔwojej ɬatwojejeɬ taʔwojej. jiʔwojej kawa jiʔjowej jukʃi nawa jiʔwojej,2017_04_06_FR_AG_086,,,nivacle,AG,Word,2023-08,DILA inv,Gu2017,Gutiérrez_2017,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166489",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2017/20170404FR/20170404FR_AG_086.wav,../pict-glotales/assets/audio/20170406FR086_paradigma_menstruar._mi_sangre.wav
mi sangre,jiwojej jiwoʔjej jiwoʔjej ka jɑk,2017_07_03_TS_AG_021,,,nivacle,AG,Word,2023-08,DILA inv,Gu2017,Gutiérrez_2017,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166489",Teresita Sánchez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2017/20170407TS/20170407_TS_AG_021.wav,../pict-glotales/assets/audio/20170703TS021_mi_sangre_fue_oportuna_al_llegar_para_la_comida.wav
mi sangre,"jiwoʔjej, kaswoʔjej jukʃi ka kaswoʔjej ɬaʔwojej . niɬawojeja ɬa nɑʔni. ɬxunaʃʧʼewatxṵɬ pa kaswojej. watwojej niʧʼaʃi ka watwojej wo̰j. jɑmkʼe ka wo̰j jɑmkʼe ka watwojej. ninɑmkʼe ka watwojej",2017_07_03_TS_AG_024,,,nivacle,AG,Word,2023-08,DILA inv,Gu2017,Gutiérrez_2017,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166489",Teresita Sánchez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2017/20170407TS/20170407_TS_AG_024.wav,"../pict-glotales/assets/audio/20170703TS024_mi_sangre,_nuestra_sangre,_es_roja_nuestra_sangre,_su_sangre._no_es_la_sangre_de_la_nena._tenemos_la_misma_sangre/grupo_sanguíneo._sangre_de_alguien_es_reciente/fresca_la_sangre._tiene_algunas_manchas_de_sangre.wav"
mi sangre,jiʔwojej jiwoʔjej jiwoʔjej tiɬnɑm. ak͡lox kaja jiʔwojej,2017_07_07_FR_AG_002,,,nivacle,AG,Word,2023-08,DILA inv,Gu2017,Gutiérrez_2017,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166489",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2017/20170404FR/20170404FR_AG_002.wav,../pict-glotales/assets/audio/20170707FR002_mi_sangre_llegó_qué_suerte_que_llegaste.wav
mi sangre,jiʔwojej jiwoʔjej ʃtanwojej na watataʃ,2019_07_20_FR_AG_046,,,nivacle,AG,Word,2023-08,DILA inv,Gu2019,Gutiérrez_2019,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166489",Félix Ramírez,,../pict-glotales/assets/audio/20190720FR046_mi_sangre_a_tiempo_llegó_llegamos_a_tiempo_a_la_comida.wav
cuero,,2010_08_24_FR_AG_142,,,nivacle,AG,Word,2023-08,DILA inv,Gu2010,Gutiérrez_2010,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166496",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2010/2010_08_17FRphonology/2010_08_17_FR_AG_142.wav,../pict-glotales/assets/audio/20100824FR142_cuero_de_vaca.wav
cuero,,2010_08_24_FR_AG_143,,,nivacle,AG,Word,2023-08,DILA inv,Gu2010,Gutiérrez_2010,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166496",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2010/2010_08_17FRphonology/2010_08_17_FR_AG_143.wav,../pict-glotales/assets/audio/20100824FR143_compre_un_cuero_de_vaca.wav
cuero,xo̰fxofis,2011_07_12_FR_AG_195,,,nivacle,AG,Word,2023-08,DILA inv,Gu2011,Gutiérrez_2011,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166496",Félix Ramírez,,../pict-glotales/assets/audio/20110712FR195_las_botas_del_cuero_tradicional.wav
cuero,kaʦak͡le,2012_03_19_FR_AG_147,,,nivacle,AG,Word,2023-08,DILA inv,Gu2012,Gutiérrez_2012,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166496",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2012/FR13marzo2012/20120313_FR_AG_147.wav,../pict-glotales/assets/audio/20120319FR147_cuero_cabelludo.wav
cuero,tʼun ɬxa βɑqɑ tʼɑχ,2012_03_23_FR_AG_033,,,nivacle,AG,Word,2023-08,DILA inv,Gu2012,Gutiérrez_2012,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166496",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2012/FR13marzo2012/20120313_FR_AG_033.wav,../pict-glotales/assets/audio/20120323FR033_el_cuero_de_vaca_es_duro.wav
cuero,tʼɑx tʼɑxʔa,2017_04_04_FR_AG_120,,,nivacle,AG,Word,2023-08,DILA inv,Gu2017,Gutiérrez_2017,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166496",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2017/20170404FR/20170404FR_AG_120.wav,../pict-glotales/assets/audio/20170404FR120_cuero/piel_no_hay_cuero/piel.wav
cuero,tʼɑxis ampawa tʼɑxisʔa,2017_04_04_FR_AG_121,,,nivacle,AG,Word,2023-08,DILA inv,Gu2017,Gutiérrez_2017,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166496",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2017/20170404FR/20170404FR_AG_121.wav,../pict-glotales/assets/audio/20170404FR121_pieles/cueros_no_hay_cueros/pieles.wav
cuero,xawanqʼujtxojʔe xa koʦxa̰t,2017_04_05_FR_AG_054,,,nivacle,AG,Word,2023-08,DILA inv,Gu2017,Gutiérrez_2017,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166496",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2017/20170404FR/20170404FR_AG_054.wav,"../pict-glotales/assets/audio/20170405FR054_estoy_poniendo_un_cuero_(de_iguana_oveja,_etc)_en_en_suelo.wav"
cuero,ɬk͡lɑ̰wte,2017_04_06_FR_AG_059,,,nivacle,AG,Word,2023-08,DILA inv,Gu2017,Gutiérrez_2017,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166496",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2017/20170404FR/20170404FR_AG_059.wav,"../pict-glotales/assets/audio/20170406FR059_cuero_de_oveja,_cabra_y_venado_para_sentarse_que_usan_las_mujeres_y_para_dormir_de_noche.wav"
cuero,xapi niwakʧej ʧeneʃ ɬka noxiʧe taʃinʃtax tɑxeʧe taʃinʃtajʧe taʃinʃta tɑxeʧe,2017_04_06_FR_AG_060,,,nivacle,AG,Word,2023-08,DILA inv,Gu2017,Gutiérrez_2017,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166496",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2017/20170404FR/20170404FR_AG_060.wav,../pict-glotales/assets/audio/20170406FR060_las_mujeres_usan_el_cuero_de_cabra.wav
cuero,jik͡lɑ̰wte jik͡lɑ̰wtej,2017_04_06_FR_AG_061,,,nivacle,AG,Word,2023-08,DILA inv,Gu2017,Gutiérrez_2017,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166496",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2017/20170404FR/20170404FR_AG_061.wav,../pict-glotales/assets/audio/20170406FR061_cuero_de_oveja_cueros_de_oveja.wav
cuero,nɑke naɬu ta̰x taxʔin nitaxaʦuʔin ta̰xtaxʔin tʼɑx tʼɑxeʧe,2019_07_23_TeS_AG_045,,,nivacle,AG,Word,2023-08,DILA inv,Gu2019,Gutiérrez_2019,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166496",Teo Servín,,../pict-glotales/assets/audio/20190723TeS045_este_día_llueve_está_lloviendo_está_por_llover_llovía_pero_terminó_rápido_piel_cuero.wav
nube,taʧinʃi nawa wosej,2010_08_21_FR_AG_050,,,nivacle,AG,Word,2023-08,DILA inv,Gu2010,Gutiérrez_2010,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166498",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2010/2010_08_21FR/2010_08_21_FR_AG_050.wav,../pict-glotales/assets/audio/20100821FR050_los_relampagos_aparecen_o_vienen_de_las_nubes.wav
nube,ta̰χ xaju tʼexum,2011_07_11_FR_AG_096,,,nivacle,AG,Word,2023-08,DILA inv,Gu2011,Gutiérrez_2011,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166498",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2011/FR11Julio2011/2011_07_11_FR_AG_096.wav,"../pict-glotales/assets/audio/20110711FR096_dudando_que_va_a_llover_o_no,_viendo_las_nubes.wav"
nube,ʃinwanxuɬ na niwak͡le jiwanxuɬ nawa wosej,2019_07_20_FR_AG_034,,,nivacle,AG,Word,2023-08,DILA inv,Gu2019,Gutiérrez_2019,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166498",Félix Ramírez,,"../pict-glotales/assets/audio/20190720FR034_nos_ve,_cuando_nos_íbamos_el_nivacle_ve_las_nubes_viniendo.wav"
